county_name,state,year,obesity_rate,diabetes_rate,excercise_rate,no_of_hospitals
Kingsbury,SD,2013,33,9,0,3
Kinney,TX,2011,34,12,0,0
Kinney,TX,2012,36,12,0,0
Kinney,TX,2013,36,12,0,0
Kiowa,CO,2011,28,7,0,0
Kiowa,CO,2012,31,7,0,0
Kiowa,CO,2013,31,8,0,0
Kiowa,KS,2011,36,10,0,0
Kiowa,KS,2012,39,10,0,0
Kiowa,KS,2013,39,10,0,0
Kiowa,OK,2011,37,13,0,3
Kiowa,OK,2012,39,13,0,3
Kiowa,OK,2013,39,15,0,3
"Kit Carson",CO,2011,34,6,12,3
"Kit Carson",CO,2012,32,6,12,3
"Kit Carson",CO,2013,32,7,24,3
Kitsap,WA,2011,31,8,11,3
Kitsap,WA,2012,31,8,10,3
Kitsap,WA,2013,31,9,10,3
Kittitas,WA,2011,27,7,10,3
Kittitas,WA,2012,30,7,13,3
Kittitas,WA,2013,30,7,12,3
Kittson,MN,2011,34,10,0,3
Kittson,MN,2012,37,10,0,3
Kittson,MN,2013,37,10,0,3
Klamath,OR,2011,30,9,9,3
Klamath,OR,2012,31,9,9,3
Klamath,OR,2013,31,9,11,3
Kleberg,TX,2011,35,9,10,3
Kleberg,TX,2012,38,9,10,3
Kleberg,TX,2013,38,8,9,3
Klickitat,WA,2011,32,9,0,6
Klickitat,WA,2012,31,9,0,6
Klickitat,WA,2013,31,9,5,6
Knott,KY,2011,38,14,0,0
Knott,KY,2012,40,14,0,0
Knott,KY,2013,40,15,0,0
Knox,IL,2011,33,10,12,6
Knox,IL,2012,40,10,8,6
Knox,IL,2013,40,10,8,6
Knox,IN,2011,35,10,8,3
Knox,IN,2012,38,10,11,3
Knox,IN,2013,38,10,10,3
Knox,KY,2011,40,14,0,6
Knox,KY,2012,41,14,0,6
Knox,KY,2013,41,14,0,6
Knox,ME,2011,27,9,22,3
Knox,ME,2012,28,9,20,3
Knox,ME,2013,28,10,20,3
Knox,MO,2011,35,11,50,0
Knox,MO,2012,40,11,50,0
Knox,MO,2013,40,11,48,0
Knox,NE,2011,32,10,0,3
Knox,NE,2012,32,10,0,3
Knox,NE,2013,32,9,0,3
Knox,OH,2011,33,11,5,3
Knox,OH,2012,33,11,5,3
Knox,OH,2013,33,11,5,3
Knox,TN,2011,32,11,11,12
Knox,TN,2012,34,11,9,12
Knox,TN,2013,34,11,10,12
Knox,TX,2011,35,12,0,3
Knox,TX,2012,35,12,0,3
Knox,TX,2013,35,12,0,3
"Kodiak Island",AK,2011,33,6,8,3
"Kodiak Island",AK,2012,35,6,0,3
"Kodiak Island",AK,2013,35,6,0,3
Koochiching,MN,2011,32,10,23,3
Koochiching,MN,2012,35,10,23,3
Koochiching,MN,2013,35,11,23,3
Kootenai,ID,2011,28,8,19,6
Kootenai,ID,2012,28,8,17,6
Kootenai,ID,2013,28,9,16,6
Kosciusko,IN,2011,34,10,10,3
Kosciusko,IN,2012,38,10,12,3
Kosciusko,IN,2013,38,11,9,3
Kossuth,IA,2011,32,9,13,3
Kossuth,IA,2012,35,9,7,3
Kossuth,IA,2013,35,10,6,3
"La Crosse",WI,2011,31,7,12,6
"La Crosse",WI,2012,29,7,13,6
"La Crosse",WI,2013,29,7,10,6
"La Paz",AZ,2011,34,13,0,3
"La Paz",AZ,2012,34,13,0,3
"La Paz",AZ,2013,34,13,0,3
"La Plata",CO,2011,18,5,18,6
"La Plata",CO,2012,19,5,14,6
"La Plata",CO,2013,19,6,17,6
"La Salle",LA,2011,38,12,0,6
"La Salle",LA,2012,40,12,0,6
"La Salle",LA,2013,40,12,0,6
"La Salle",TX,2011,35,9,0,0
"La Salle",TX,2012,38,9,0,0
"La Salle",TX,2013,38,9,0,0
Labette,KS,2011,36,11,9,6
Labette,KS,2012,37,11,5,6
Labette,KS,2013,37,12,5,6
"Lac qui Parle",MN,2011,33,11,14,6
"Lac qui Parle",MN,2012,37,11,14,6
"Lac qui Parle",MN,2013,37,10,14,6
Lackawanna,PA,2011,31,10,9,12
Lackawanna,PA,2012,29,10,10,12
Lackawanna,PA,2013,29,11,11,12
Laclede,MO,2011,36,10,8,3
Laclede,MO,2012,38,10,8,3
Laclede,MO,2013,38,10,11,3
Lafayette,AR,2011,39,13,0,0
Lafayette,AR,2012,38,13,0,0
Lafayette,AR,2013,38,13,0,0
Lafayette,FL,2011,36,11,0,0
Lafayette,FL,2012,37,11,0,0
Lafayette,FL,2013,37,11,0,0
Lafayette,LA,2011,31,8,12,24
Lafayette,LA,2012,32,8,13,24
Lafayette,LA,2013,32,8,12,24
Lafayette,MO,2011,35,10,6,3
Lafayette,MO,2012,37,10,3,3
Lafayette,MO,2013,37,10,3,3
Lafayette,MS,2011,37,9,11,3
Lafayette,MS,2012,37,9,11,3
Lafayette,MS,2013,37,9,11,3
Lafayette,WI,2011,35,9,6,3
Lafayette,WI,2012,38,9,6,3
Lafayette,WI,2013,38,9,6,3
Lafourche,LA,2011,39,13,6,9
Lafourche,LA,2012,40,13,9,9
Lafourche,LA,2013,40,12,9,9
LaGrange,IN,2011,33,9,5,3
LaGrange,IN,2012,35,9,3,3
LaGrange,IN,2013,35,11,3,3
Lake,CA,2011,34,10,9,6
Lake,CA,2012,32,10,5,6
Lake,CA,2013,32,10,6,6
Lake,CO,2011,26,4,0,3
Lake,CO,2012,23,4,0,3
Lake,CO,2013,23,5,0,3
Lake,FL,2011,27,12,8,9
Lake,FL,2012,29,12,7,9
Lake,FL,2013,29,12,6,9
Lake,IL,2011,28,7,17,18
Lake,IL,2012,28,7,15,18
Lake,IL,2013,28,7,16,18
Lake,IN,2011,36,12,9,27
Lake,IN,2012,37,12,8,27
Lake,IN,2013,37,12,7,27
Lake,MI,2011,38,13,9,3
Lake,MI,2012,40,13,9,3
Lake,MI,2013,40,13,0,3
Lake,MN,2011,33,10,0,3
Lake,MN,2012,37,10,0,3
Lake,MN,2013,37,10,9,3
Lake,MT,2011,29,8,7,6
Lake,MT,2012,30,8,10,6
Lake,MT,2013,30,9,10,6
Lake,OH,2011,34,12,9,3
Lake,OH,2012,33,12,7,3
Lake,OH,2013,33,11,10,3
Lake,OR,2011,33,10,42,3
Lake,OR,2012,32,10,28,3
Lake,OR,2013,32,10,25,3
Lake,SD,2011,34,9,0,3
Lake,SD,2012,38,9,0,3
Lake,SD,2013,38,10,0,3
Lake,TN,2011,44,12,0,0
Lake,TN,2012,43,12,0,0
Lake,TN,2013,43,12,0,0
"Lake and Peninsula",AK,2011,47,8,0,0
"Lake and Peninsula",AK,2012,43,8,0,0
"Lake and Peninsula",AK,2013,43,8,0,0
"Lake of the Woods",MN,2011,34,10,25,3
"Lake of the Woods",MN,2012,36,10,26,3
"Lake of the Woods",MN,2013,36,9,25,3
Lamar,AL,2011,38,13,0,0
Lamar,AL,2012,39,13,0,0
Lamar,AL,2013,39,14,0,0
Lamar,GA,2011,37,12,17,0
Lamar,GA,2012,38,12,11,0
Lamar,GA,2013,38,12,0,0
Lamar,MS,2011,37,9,14,0
Lamar,MS,2012,36,9,12,0
Lamar,MS,2013,36,10,12,0
Lamar,TX,2011,31,11,6,3
Lamar,TX,2012,32,11,4,3
Lamar,TX,2013,32,12,4,3
Lamb,TX,2011,35,10,7,3
Lamb,TX,2012,39,10,8,3
Lamb,TX,2013,39,10,7,3
Lamoille,VT,2011,27,8,12,3
Lamoille,VT,2012,29,8,12,3
Lamoille,VT,2013,29,8,16,3
LaMoure,ND,2011,33,9,0,0
LaMoure,ND,2012,33,9,0,0
LaMoure,ND,2013,33,10,0,0
Lampasas,TX,2011,34,10,10,3
Lampasas,TX,2012,38,10,5,3
Lampasas,TX,2013,38,10,5,3
Lancaster,NE,2011,29,7,15,12
Lancaster,NE,2012,30,7,15,12
Lancaster,NE,2013,30,7,15,12
Lancaster,PA,2011,32,9,13,12
Lancaster,PA,2012,33,9,11,12
Lancaster,PA,2013,33,10,11,12
Lancaster,SC,2011,37,12,4,3
Lancaster,SC,2012,38,12,4,3
Lancaster,SC,2013,38,13,4,3
Lancaster,VA,2011,33,14,9,3
Lancaster,VA,2012,37,14,9,3
Lancaster,VA,2013,37,14,0,3
Lander,NV,2011,40,8,0,3
Lander,NV,2012,34,8,19,3
Lander,NV,2013,34,8,17,3
Lane,KS,2011,36,11,0,0
Lane,KS,2012,42,11,0,0
Lane,KS,2013,42,11,0,0
Lane,OR,2011,29,8,13,15
Lane,OR,2012,30,8,12,15
Lane,OR,2013,30,9,12,15
Langlade,WI,2011,35,10,25,3
Langlade,WI,2012,35,10,25,3
Langlade,WI,2013,35,9,25,3
Lanier,GA,2011,37,12,0,3
Lanier,GA,2012,39,12,0,3
Lanier,GA,2013,39,11,0,3
Lapeer,MI,2011,37,9,12,3
Lapeer,MI,2012,39,9,10,3
Lapeer,MI,2013,39,10,5,3
LaPorte,IN,2011,33,11,7,0
LaPorte,IN,2012,35,11,6,0
LaPorte,IN,2013,35,10,6,0
Laramie,WY,2011,26,8,5,3
Laramie,WY,2012,27,8,5,3
Laramie,WY,2013,27,8,4,3
Larimer,CO,2011,19,5,15,12
Larimer,CO,2012,21,5,15,12
Larimer,CO,2013,21,5,14,12
Larue,KY,2011,37,13,15,0
Larue,KY,2012,40,13,15,0
Larue,KY,2013,40,13,21,0
"Las Animas",CO,2011,28,8,13,3
"Las Animas",CO,2012,27,8,12,3
"Las Animas",CO,2013,27,8,19,3
LaSalle,IL,2011,32,9,12,0
LaSalle,IL,2012,35,9,13,0
LaSalle,IL,2013,35,10,11,0
Lassen,CA,2011,39,7,14,3
Lassen,CA,2012,33,7,17,3
Lassen,CA,2013,33,8,11,3
Latah,ID,2011,28,7,11,3
Latah,ID,2012,30,7,11,3
Latah,ID,2013,30,7,8,3
Latimer,OK,2011,39,12,9,6
Latimer,OK,2012,41,12,9,6
Latimer,OK,2013,41,13,0,6
Lauderdale,AL,2011,33,14,11,3
Lauderdale,AL,2012,36,14,8,3
Lauderdale,AL,2013,36,13,8,3
Lauderdale,MS,2011,38,14,4,12
Lauderdale,MS,2012,39,14,4,12
Lauderdale,MS,2013,39,16,5,12
Lauderdale,TN,2011,41,11,0,3
Lauderdale,TN,2012,42,11,0,3
Lauderdale,TN,2013,42,12,0,3
Laurel,KY,2011,41,14,3,3
Laurel,KY,2012,42,14,3,3
Laurel,KY,2013,42,12,3,3
Laurens,GA,2011,37,13,8,3
Laurens,GA,2012,40,13,6,3
Laurens,GA,2013,40,12,10,3
Laurens,SC,2011,38,12,4,3
Laurens,SC,2012,41,12,7,3
Laurens,SC,2013,41,14,8,3
Lavaca,TX,2011,33,11,16,3
Lavaca,TX,2012,34,11,11,3
Lavaca,TX,2013,34,12,10,3
Lawrence,AL,2011,40,14,3,3
Lawrence,AL,2012,45,14,3,3
Lawrence,AL,2013,45,14,3,3
Lawrence,AR,2011,40,13,0,3
Lawrence,AR,2012,41,13,0,3
Lawrence,AR,2013,41,12,0,3
Lawrence,IL,2011,32,9,0,3
Lawrence,IL,2012,37,9,0,3
Lawrence,IL,2013,37,10,0,3
Lawrence,IN,2011,34,13,11,6
Lawrence,IN,2012,34,13,11,6
Lawrence,IN,2013,34,14,11,6
Lawrence,KY,2011,40,13,0,3
Lawrence,KY,2012,42,13,0,3
Lawrence,KY,2013,42,15,0,3
Lawrence,MO,2011,35,10,8,3
Lawrence,MO,2012,36,10,5,3
Lawrence,MO,2013,36,12,10,3
Lawrence,MS,2011,40,16,8,3
Lawrence,MS,2012,42,16,8,3
Lawrence,MS,2013,42,17,8,3
Lawrence,OH,2011,40,13,6,3
Lawrence,OH,2012,45,13,5,3
Lawrence,OH,2013,45,12,5,3
Lawrence,PA,2011,34,11,15,6
Lawrence,PA,2012,35,11,13,6
Lawrence,PA,2013,35,11,15,6
Lawrence,SD,2011,27,7,21,9
Lawrence,SD,2012,26,7,21,9
Lawrence,SD,2013,26,8,12,9
Lawrence,TN,2011,39,12,7,3
Lawrence,TN,2012,36,12,7,3
Lawrence,TN,2013,36,12,5,3
"Le Flore",OK,2011,34,12,4,3
"Le Flore",OK,2012,37,12,4,3
"Le Flore",OK,2013,37,13,4,3
"Le Sueur",MN,2011,33,8,21,3
"Le Sueur",MN,2012,35,8,25,3
"Le Sueur",MN,2013,35,7,25,3
Lea,NM,2011,34,8,5,6
Lea,NM,2012,36,8,5,6
Lea,NM,2013,36,8,5,6
Leake,MS,2011,41,14,4,3
Leake,MS,2012,41,14,9,3
Leake,MS,2013,41,15,4,3
Leavenworth,KS,2011,34,9,7,6
Leavenworth,KS,2012,35,9,5,6
Leavenworth,KS,2013,35,9,4,6
Lebanon,PA,2011,35,10,14,3
Lebanon,PA,2012,36,10,13,3
Lebanon,PA,2013,36,11,13,3
Lee,AL,2011,36,10,5,3
Lee,AL,2012,35,10,6,3
Lee,AL,2013,35,10,5,3
Lee,AR,2011,43,13,0,0
Lee,AR,2012,43,13,0,0
Lee,AR,2013,43,13,0,0
Lee,FL,2011,28,11,10,12
Lee,FL,2012,29,11,8,12
Lee,FL,2013,29,11,7,12
Lee,GA,2011,34,9,6,0
Lee,GA,2012,35,9,6,0
Lee,GA,2013,35,11,11,0
Lee,IA,2011,33,9,14,6
Lee,IA,2012,36,9,14,6
Lee,IA,2013,36,10,14,6
Lee,IL,2011,32,10,9,3
Lee,IL,2012,34,10,11,3
Lee,IL,2013,34,10,11,3
Lee,KY,2011,40,12,0,0
Lee,KY,2012,40,12,0,0
Lee,KY,2013,40,12,0,0
Lee,MS,2011,36,13,10,3
Lee,MS,2012,37,13,9,3
Lee,MS,2013,37,12,8,3
Lee,NC,2011,35,12,15,3
Lee,NC,2012,36,12,13,3
Lee,NC,2013,36,11,12,3
Lee,SC,2011,43,14,0,0
Lee,SC,2012,44,14,0,0
Lee,SC,2013,44,14,0,0
Lee,TX,2011,33,11,12,0
Lee,TX,2012,39,11,6,0
Lee,TX,2013,39,11,6,0
Lee,VA,2011,40,12,0,3
Lee,VA,2012,40,12,0,3
Lee,VA,2013,40,11,0,3
Leelanau,MI,2011,36,11,14,0
Leelanau,MI,2012,38,11,14,0
Leelanau,MI,2013,38,11,9,0
Leflore,MS,2011,43,14,11,3
Leflore,MS,2012,43,14,12,3
Leflore,MS,2013,43,15,12,3
Lehigh,PA,2011,31,10,13,18
Lehigh,PA,2012,32,10,12,18
Lehigh,PA,2013,32,10,12,18
Lemhi,ID,2011,34,10,13,3
Lemhi,ID,2012,29,10,13,3
Lemhi,ID,2013,29,11,13,3
Lenawee,MI,2011,36,10,9,6
Lenawee,MI,2012,39,10,10,6
Lenawee,MI,2013,39,12,7,6
Lenoir,NC,2011,38,14,19,3
Lenoir,NC,2012,38,14,16,3
Lenoir,NC,2013,38,15,13,3
Leon,FL,2011,31,9,9,6
Leon,FL,2012,31,9,9,6
Leon,FL,2013,31,9,11,6
Leon,TX,2011,34,12,6,0
Leon,TX,2012,38,12,6,0
Leon,TX,2013,38,13,6,0
Leslie,KY,2011,40,15,0,3
Leslie,KY,2012,42,15,0,3
Leslie,KY,2013,42,15,0,3
Letcher,KY,2011,41,17,0,3
Letcher,KY,2012,44,17,0,3
Letcher,KY,2013,44,17,0,3
Levy,FL,2011,33,13,8,3
Levy,FL,2012,37,13,8,3
Levy,FL,2013,37,13,7,3
Lewis,ID,2011,36,11,0,0
Lewis,ID,2012,36,11,0,0
Lewis,ID,2013,36,11,0,0
Lewis,KY,2011,39,13,0,0
Lewis,KY,2012,40,13,0,0
Lewis,KY,2013,40,14,0,0
Lewis,MO,2011,35,10,10,0
Lewis,MO,2012,41,10,10,0
Lewis,MO,2013,41,11,29,0
Lewis,NY,2011,34,10,4,3
Lewis,NY,2012,36,10,4,3
Lewis,NY,2013,36,11,4,3
Lewis,TN,2011,38,12,0,0
Lewis,TN,2012,39,12,0,0
Lewis,TN,2013,39,12,0,0
Lewis,WA,2011,40,11,7,6
Lewis,WA,2012,38,11,9,6
Lewis,WA,2013,38,11,11,6
Lewis,WV,2011,37,13,6,3
Lewis,WV,2012,36,13,12,3
Lewis,WV,2013,36,12,6,3
"Lewis and Clark",MT,2011,25,7,25,3
"Lewis and Clark",MT,2012,26,7,23,3
"Lewis and Clark",MT,2013,26,7,20,3
Lexington,SC,2011,32,10,14,3
Lexington,SC,2012,35,10,11,3
Lexington,SC,2013,35,11,11,3
"Lexington City",VA,2011,34,10,29,3
"Lexington City",VA,2012,36,10,29,3
"Lexington City",VA,2013,36,9,14,3
Liberty,FL,2011,39,11,0,0
Liberty,FL,2012,40,11,0,0
Liberty,FL,2013,40,12,0,0
Liberty,GA,2011,37,11,3,3
Liberty,GA,2012,39,11,3,3
Liberty,GA,2013,39,10,3,3
Liberty,MT,2011,34,8,115,3
Liberty,MT,2012,33,8,57,3
Liberty,MT,2013,33,8,42,3
Liberty,TX,2011,35,9,1,6
Liberty,TX,2012,38,9,1,6
Liberty,TX,2013,38,10,1,6
Licking,OH,2011,34,12,11,3
Licking,OH,2012,36,12,11,3
Licking,OH,2013,36,12,11,3
Limestone,AL,2011,35,10,5,3
Limestone,AL,2012,37,10,5,3
Limestone,AL,2013,37,11,6,3
Limestone,TX,2011,35,11,4,6
Limestone,TX,2012,36,11,4,6
Limestone,TX,2013,36,11,4,6
Lincoln,AR,2011,41,11,7,0
Lincoln,AR,2012,44,11,7,0
Lincoln,AR,2013,44,11,7,0
Lincoln,CO,2011,31,7,0,3
Lincoln,CO,2012,27,7,0,3
Lincoln,CO,2013,27,8,0,3
Lincoln,GA,2011,37,14,12,0
Lincoln,GA,2012,40,14,13,0
Lincoln,GA,2013,40,14,0,0
Lincoln,ID,2011,41,8,0,0
Lincoln,ID,2012,31,8,0,0
Lincoln,ID,2013,31,7,0,0
Lincoln,KS,2011,36,10,31,0
Lincoln,KS,2012,35,10,32,0
Lincoln,KS,2013,35,11,31,0
Lincoln,KY,2011,45,13,4,3
Lincoln,KY,2012,48,13,4,3
Lincoln,KY,2013,48,12,4,3
Lincoln,LA,2011,38,11,5,6
Lincoln,LA,2012,40,11,12,6
Lincoln,LA,2013,40,10,9,6
Lincoln,ME,2011,25,9,14,6
Lincoln,ME,2012,27,9,14,6
Lincoln,ME,2013,27,9,15,6
Lincoln,MN,2011,33,9,0,6
Lincoln,MN,2012,35,9,0,6
Lincoln,MN,2013,35,9,0,6
Lincoln,MO,2011,37,10,9,3
Lincoln,MO,2012,44,10,8,3
Lincoln,MO,2013,44,13,8,3
Lincoln,MS,2011,42,13,12,3
Lincoln,MS,2012,40,13,14,3
Lincoln,MS,2013,40,14,14,3
Lincoln,MT,2011,27,9,11,3
Lincoln,MT,2012,29,9,5,3
Lincoln,MT,2013,29,10,5,3
Lincoln,NC,2011,32,11,8,3
Lincoln,NC,2012,33,11,8,3
Lincoln,NC,2013,33,10,6,3
Lincoln,NE,2011,34,9,6,3
Lincoln,NE,2012,35,9,8,3
Lincoln,NE,2013,35,9,14,3
Lincoln,NM,2011,25,7,19,3
Lincoln,NM,2012,24,7,19,3
Lincoln,NM,2013,24,8,20,3
Lincoln,NV,2011,36,12,0,3
Lincoln,NV,2012,31,12,0,3
Lincoln,NV,2013,31,9,0,3
Lincoln,OK,2011,37,12,6,6
Lincoln,OK,2012,37,12,3,6
Lincoln,OK,2013,37,12,3,6
Lincoln,OR,2011,32,9,7,6
Lincoln,OR,2012,32,9,9,6
Lincoln,OR,2013,32,12,11,6
Lincoln,SD,2011,29,5,15,3
Lincoln,SD,2012,30,5,17,3
Lincoln,SD,2013,30,6,15,3
Lincoln,TN,2011,38,11,9,3
Lincoln,TN,2012,40,11,15,3
Lincoln,TN,2013,40,11,12,3
Lincoln,WA,2011,37,10,0,6
Lincoln,WA,2012,36,10,0,6
Lincoln,WA,2013,36,11,0,6
Lincoln,WI,2011,34,10,7,6
Lincoln,WI,2012,34,10,7,6
Lincoln,WI,2013,34,10,7,6
Lincoln,WV,2011,45,12,0,0
Lincoln,WV,2012,45,12,0,0
Lincoln,WV,2013,45,14,5,0
Lincoln,WY,2011,24,9,0,6
Lincoln,WY,2012,25,9,6,6
Lincoln,WY,2013,25,8,6,6
Linn,IA,2011,32,8,12,6
Linn,IA,2012,31,8,12,6
Linn,IA,2013,31,9,12,6
Linn,KS,2011,35,11,0,0
Linn,KS,2012,41,11,0,0
Linn,KS,2013,41,11,0,0
Linn,MO,2011,36,11,0,3
Linn,MO,2012,43,11,0,3
Linn,MO,2013,43,11,0,3
Linn,OR,2011,33,9,10,6
Linn,OR,2012,33,9,9,6
Linn,OR,2013,33,10,9,6
Lipscomb,TX,2011,34,10,0,0
Lipscomb,TX,2012,37,10,0,0
Lipscomb,TX,2013,37,10,0,0
Litchfield,CT,2011,23,7,14,9
Litchfield,CT,2012,23,7,12,9
Litchfield,CT,2013,23,8,13,9
"Little River",AR,2011,40,12,0,3
"Little River",AR,2012,39,12,0,3
"Little River",AR,2013,39,12,0,3
"Live Oak",TX,2011,35,10,9,0
"Live Oak",TX,2012,36,10,9,0
"Live Oak",TX,2013,36,12,9,0
Livingston,IL,2011,32,9,5,3
Livingston,IL,2012,36,9,11,3
Livingston,IL,2013,36,10,8,3
Livingston,KY,2011,37,15,10,3
Livingston,KY,2012,41,15,0,3
Livingston,KY,2013,41,14,0,3
Livingston,LA,2011,34,10,10,0
Livingston,LA,2012,35,10,9,0
Livingston,LA,2013,35,10,10,0
Livingston,MI,2011,31,8,13,6
Livingston,MI,2012,31,8,11,6
Livingston,MI,2013,31,8,10,6
Livingston,MO,2011,34,11,7,3
Livingston,MO,2012,34,11,0,3
Livingston,MO,2013,34,11,0,3
Livingston,NY,2011,36,9,13,3
Livingston,NY,2012,34,9,14,3
Livingston,NY,2013,34,10,12,3
Llano,TX,2011,31,13,11,3
Llano,TX,2012,33,13,11,3
Llano,TX,2013,33,13,10,3
Logan,AR,2011,35,12,0,6
Logan,AR,2012,35,12,4,6
Logan,AR,2013,35,13,4,6
Logan,CO,2011,28,6,10,3
Logan,CO,2012,28,6,14,3
Logan,CO,2013,28,7,9,3
Logan,IL,2011,34,9,3,3
Logan,IL,2012,42,9,3,3
Logan,IL,2013,42,10,3,3
Logan,KS,2011,37,12,77,0
Logan,KS,2012,40,12,78,0
Logan,KS,2013,40,12,36,0
Logan,KY,2011,38,12,4,3
Logan,KY,2012,40,12,4,3
Logan,KY,2013,40,11,0,3
Logan,ND,2011,34,11,0,0
Logan,ND,2012,40,11,0,0
Logan,ND,2013,40,12,0,0
Logan,NE,2011,35,9,0,0
Logan,NE,2012,35,9,0,0
Logan,NE,2013,35,8,0,0
Logan,OH,2011,36,12,9,3
Logan,OH,2012,40,12,4,3
Logan,OH,2013,40,13,4,3
Logan,OK,2011,37,11,8,3
Logan,OK,2012,38,11,8,3
Logan,OK,2013,38,13,10,3
Logan,WV,2011,40,15,6,3
Logan,WV,2012,43,15,3,3
Logan,WV,2013,43,16,3,3
Long,GA,2011,38,10,0,0
Long,GA,2012,38,10,0,0
Long,GA,2013,38,10,0,0
Lonoke,AR,2011,39,11,3,0
Lonoke,AR,2012,40,11,6,0
Lonoke,AR,2013,40,11,6,0
Lorain,OH,2011,35,12,10,9
Lorain,OH,2012,36,12,10,9
Lorain,OH,2013,36,12,8,9
"Los Alamos",NM,2011,24,6,44,3
"Los Alamos",NM,2012,23,6,55,3
"Los Alamos",NM,2013,23,7,50,3
"Los Angeles",CA,2011,23,8,7,249
"Los Angeles",CA,2012,23,8,7,249
"Los Angeles",CA,2013,23,8,7,249
Loudon,TN,2011,38,13,4,3
Loudon,TN,2012,37,13,4,3
Loudon,TN,2013,37,14,6,3
Loudoun,VA,2011,27,7,15,3
Loudoun,VA,2012,27,7,14,3
Loudoun,VA,2013,27,7,15,3
Louisa,IA,2011,35,8,9,0
Louisa,IA,2012,41,8,0,0
Louisa,IA,2013,41,9,0,0
Louisa,VA,2011,35,11,9,0
Louisa,VA,2012,39,11,9,0
Louisa,VA,2013,39,11,9,0
Loup,NE,2011,38,10,0,0
Loup,NE,2012,36,10,0,0
Loup,NE,2013,36,11,0,0
Love,OK,2011,38,13,0,3
Love,OK,2012,36,13,0,3
Love,OK,2013,36,13,0,3
Loving,TX,2011,47,10,0,0
Loving,TX,2012,38,10,0,0
Loving,TX,2013,38,11,0,0
Lowndes,AL,2011,48,19,8,0
Lowndes,AL,2012,50,19,8,0
Lowndes,AL,2013,50,19,9,0
Lowndes,GA,2011,37,11,7,3
Lowndes,GA,2012,38,11,8,3
Lowndes,GA,2013,38,11,9,3
Lowndes,MS,2011,39,14,8,3
Lowndes,MS,2012,41,14,8,3
Lowndes,MS,2013,41,14,10,3
Lubbock,TX,2011,31,8,6,15
Lubbock,TX,2012,30,8,7,15
Lubbock,TX,2013,30,8,10,15
Lucas,IA,2011,35,8,21,3
Lucas,IA,2012,39,8,22,3
Lucas,IA,2013,39,9,11,3
Lucas,OH,2011,33,11,10,24
Lucas,OH,2012,34,11,10,24
Lucas,OH,2013,34,10,11,24
Luce,MI,2011,37,10,0,3
Luce,MI,2012,39,10,0,3
Luce,MI,2013,39,12,0,3
Lumpkin,GA,2011,34,9,4,3
Lumpkin,GA,2012,34,9,7,3
Lumpkin,GA,2013,34,9,3,3
Luna,NM,2011,33,9,11,3
Luna,NM,2012,32,9,7,3
Luna,NM,2013,32,9,8,3
Lunenburg,VA,2011,38,13,8,0
Lunenburg,VA,2012,41,13,8,0
Lunenburg,VA,2013,41,13,8,0
Luzerne,PA,2011,30,10,10,9
Luzerne,PA,2012,32,10,9,9
Luzerne,PA,2013,32,11,8,9
Lycoming,PA,2011,33,10,9,9
Lycoming,PA,2012,35,10,11,9
Lycoming,PA,2013,35,10,7,9
Lyman,SD,2011,39,11,0,0
Lyman,SD,2012,43,11,0,0
Lyman,SD,2013,43,11,0,0
"Lynchburg City",VA,2011,35,11,18,3
"Lynchburg City",VA,2012,38,11,19,3
"Lynchburg City",VA,2013,38,11,17,3
Lynn,TX,2011,35,11,0,3
Lynn,TX,2012,37,11,0,3
Lynn,TX,2013,37,11,0,3
Lyon,IA,2011,33,8,18,3
Lyon,IA,2012,33,8,9,3
Lyon,IA,2013,33,9,9,3
Lyon,KS,2011,34,9,11,3
Lyon,KS,2012,35,9,12,3
Lyon,KS,2013,35,8,9,3
Lyon,KY,2011,41,12,0,0
Lyon,KY,2012,41,12,0,0
Lyon,KY,2013,41,13,0,0
Lyon,MN,2011,34,8,8,6
Lyon,MN,2012,36,8,8,6
Lyon,MN,2013,36,8,8,6
Lyon,NV,2011,33,9,17,3
Lyon,NV,2012,34,9,15,3
Lyon,NV,2013,34,10,15,3
Mackinac,MI,2011,36,12,0,3
Mackinac,MI,2012,41,12,0,3
Mackinac,MI,2013,41,13,0,3
Macomb,MI,2011,33,10,8,12
Macomb,MI,2012,33,10,9,12
Macomb,MI,2013,33,11,7,12
Macon,AL,2011,47,16,0,0
Macon,AL,2012,48,16,0,0
Macon,AL,2013,48,17,0,0
Macon,GA,2011,39,15,0,3
Macon,GA,2012,41,15,0,3
Macon,GA,2013,41,14,0,3
Macon,IL,2011,35,9,12,6
Macon,IL,2012,38,9,12,6
Macon,IL,2013,38,10,9,6
Macon,MO,2011,34,11,19,0
Macon,MO,2012,36,11,20,0
Macon,MO,2013,36,11,19,0
Macon,NC,2011,32,11,12,6
Macon,NC,2012,30,11,6,6
Macon,NC,2013,30,11,12,6
Macon,TN,2011,41,12,5,3
Macon,TN,2012,43,12,0,3
Macon,TN,2013,43,12,0,3
Macoupin,IL,2011,34,10,4,6
Macoupin,IL,2012,36,10,8,6
Macoupin,IL,2013,36,10,6,6
Madera,CA,2011,37,9,9,3
Madera,CA,2012,36,9,7,3
Madera,CA,2013,36,9,6,3
Madison,AL,2011,34,12,14,6
Madison,AL,2012,35,12,15,6
Madison,AL,2013,35,12,17,6
Madison,AR,2011,36,12,6,0
